bb;bb;icount;execcount;ilen;len;nhmnp1;nhmnp1err;nhmnp1werr;nhmlbr2;nhmlbr2err;nhmlbr2werr;nhmlbr1;nhmlbr1err;nhmlbr1werr;nhmnp2;nhmnp2err;nhmnp2werr
57855;57855;8;1;8;50;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
57905;57905;8;1;8;50;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
57955;57955;3;1;3;17;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
57972;57972;4;1;4;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
57994;57994;3;1;3;12;1333332;1333331.0;1333331.0;0.0;1.0;1.0;0.0;1.0;1.0;1333332;1333331.0;1333331.0
58006;58006;5;1;5;24;1600000;1599999.0;1599999.0;0.0;1.0;1.0;0.0;1.0;1.0;1600000;1599999.0;1599999.0
58030;58030;5;1;5;23;400000;399999.0;399999.0;0.0;1.0;1.0;0.0;1.0;1.0;400000;399999.0;399999.0
58053;58053;5;1;5;23;400000;399999.0;399999.0;0.0;1.0;1.0;0.0;1.0;1.0;400000;399999.0;399999.0
58076;58076;5;1;5;28;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
58104;58104;5;1;5;27;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
58131;58131;5;1;5;28;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
58159;58159;5;1;5;28;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
58187;58187;10;1;10;26;4200000;4199999.0;4199999.0;0.0;1.0;1.0;0.0;1.0;1.0;4200000;4199999.0;4199999.0
58464;58464;4;1;4;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
58485;58485;7;1;7;32;571428;571427.0;571427.0;0.0;1.0;1.0;0.0;1.0;1.0;571428;571427.0;571427.0
58528;58528;66;22;3;14;0;1.0;22.0;0.0;1.0;22.0;0.0;1.0;22.0;0;1.0;22.0
58561;58561;66;22;3;13;0;1.0;22.0;0.0;1.0;22.0;0.0;1.0;22.0;0;1.0;22.0
58574;58574;42;21;2;5;2000000;95237.0952381;1999979.0;0.0;1.0;21.0;0.0;1.0;21.0;2000000;95237.0952381;1999979.0
58584;58584;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
58656;58656;154;22;7;34;0;1.0;22.0;0.0;1.0;22.0;0.0;1.0;22.0;0;1.0;22.0
58690;58690;132;22;6;26;0;1.0;22.0;0.0;1.0;22.0;0.0;1.0;22.0;0;1.0;22.0
58773;58773;110;22;5;19;0;1.0;22.0;0.0;1.0;22.0;0.0;1.0;22.0;0;1.0;22.0
58800;58800;44;22;2;10;0;1.0;22.0;0.0;1.0;22.0;0.0;1.0;22.0;0;1.0;22.0
58854;58854;44;22;2;5;405000000;18409089.9091;404999978.0;0.0;1.0;22.0;0.0;1.0;22.0;405000000;18409089.9091;404999978.0
66368;66368;28;4;7;20;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66388;66388;8;4;2;4;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66392;66392;8;4;2;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66400;66400;12;4;3;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66415;66415;8;4;2;4;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66419;66419;8;4;2;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66427;66427;12;4;3;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66442;66442;8;4;2;4;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66446;66446;8;4;2;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66454;66454;20;4;5;14;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66512;66512;24;4;6;25;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66537;66537;12;4;3;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
66552;66552;52;4;13;65;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68352;68352;28;4;7;20;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68372;68372;8;4;2;4;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68376;68376;8;4;2;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68384;68384;12;4;3;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68399;68399;8;4;2;4;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68403;68403;8;4;2;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68411;68411;12;4;3;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68426;68426;8;4;2;4;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68430;68430;8;4;2;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68438;68438;20;4;5;14;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68496;68496;24;4;6;25;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68521;68521;12;4;3;15;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
68536;68536;52;4;13;68;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
69584;69584;64;8;8;39;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
69623;69623;24;8;3;15;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
69638;69638;16;8;2;8;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
69646;69646;24;8;3;6;4666662;583331.75;4666654.0;0.0;1.0;8.0;0.0;1.0;8.0;4666662;583331.75;4666654.0
88400;88400;8;2;4;15;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
88528;88528;3;1;3;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
88544;88544;3;1;3;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
88816;88816;8;2;4;15;0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;2.0;0;1.0;2.0
88896;88896;3;1;3;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
88912;88912;6;1;6;40;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
88952;88952;2;1;2;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
88964;88964;7;1;7;44;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
102688;102688;640;40;16;70;0;1.0;40.0;0.0;1.0;40.0;0.0;1.0;40.0;0;1.0;40.0
102888;102888;160;40;4;12;0;1.0;40.0;0.0;1.0;40.0;0.0;1.0;40.0;0;1.0;40.0
102900;102900;600;40;15;55;0;1.0;40.0;0.0;1.0;40.0;0.0;1.0;40.0;0;1.0;40.0
104608;104608;144;9;16;53;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
104661;104661;45;9;5;24;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
104685;104685;36;9;4;18;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
105616;105616;45;9;5;18;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
105634;105634;144;9;16;46;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
105712;105712;36;9;4;14;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
105726;105726;18;9;2;10;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
105736;105736;27;9;3;13;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
105749;105749;27;9;3;13;0;1.0;9.0;0.0;1.0;9.0;0.0;1.0;9.0;0;1.0;9.0
107504;107504;2;1;2;3;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
107712;107712;5;1;5;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
107727;107727;3;1;3;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108112;108112;6;1;6;16;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108128;108128;1024;256;4;15;0;1.0;256.0;0.0;1.0;256.0;0.0;1.0;256.0;0;1.0;256.0
108143;108143;7;1;7;27;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108170;108170;5;1;5;20;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108190;108190;2;1;2;4;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108198;108198;4;1;4;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108208;108208;12;1;12;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
108255;108255;7;1;7;30;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
110256;110256;4;1;4;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
110270;110270;3;1;3;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
110278;110278;2;1;2;2;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
113920;113920;11;1;11;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
113967;113967;11;1;11;66;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
114033;114033;12;1;12;61;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
114094;114094;3;1;3;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
114104;114104;7;1;7;42;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
117792;117792;14;1;14;59;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
117851;117851;4;1;4;14;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
117865;117865;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
120000;120000;12;1;12;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
120047;120047;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
120056;120056;5;1;5;19;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
121392;121392;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
121408;121408;16;4;4;13;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
121421;121421;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
121430;121430;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
121451;121451;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
121456;121456;8;4;2;2;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123664;123664;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123680;123680;16;4;4;13;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123693;123693;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123702;123702;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123723;123723;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123728;123728;8;4;2;2;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123744;123744;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123760;123760;16;4;4;13;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123773;123773;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123782;123782;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123803;123803;8;4;2;5;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
123808;123808;8;4;2;2;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126352;126352;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126368;126368;24;4;6;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126386;126386;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126395;126395;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126416;126416;16;4;4;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126672;126672;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126688;126688;24;4;6;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126706;126706;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126715;126715;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126736;126736;16;4;4;8;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126752;126752;16;4;4;16;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126768;126768;24;4;6;18;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126786;126786;12;4;3;9;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126795;126795;16;4;4;21;0;1.0;4.0;0.0;1.0;4.0;0.0;1.0;4.0;0;1.0;4.0
126816;126816;16;4;4;8;44000000;10999999.0;43999996.0;0.0;1.0;4.0;0.0;1.0;4.0;44000000;10999999.0;43999996.0
177104;177104;3;1;3;12;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177116;177116;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177131;177131;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177146;177146;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177161;177161;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177176;177176;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177191;177191;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177206;177206;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177221;177221;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177236;177236;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177251;177251;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177266;177266;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177281;177281;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177824;177824;14;1;14;43;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177867;177867;11;1;11;41;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177908;177908;7;1;7;34;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177962;177962;4;1;4;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177972;177972;31;31;1;3;0;1.0;31.0;0.0;1.0;31.0;0.0;1.0;31.0;0;1.0;31.0
177975;177975;1;1;1;2;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
177987;177987;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178001;178001;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178006;178006;5;1;5;25;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178041;178041;2;1;2;6;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178047;178047;4;1;4;10;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178057;178057;31;31;1;3;0;1.0;31.0;0.0;1.0;31.0;0.0;1.0;31.0;0;1.0;31.0
178060;178060;1;1;1;2;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178072;178072;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178086;178086;2;1;2;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178091;178091;5;1;5;8;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178104;178104;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178120;178120;4;1;4;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178144;178144;5;1;5;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178166;178166;6;1;6;32;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178198;178198;5;1;5;28;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178232;178232;5;1;5;28;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178260;178260;5;1;5;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
178640;178640;4;1;4;21;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
179984;179984;33;11;3;11;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
180021;180021;33;11;3;5;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
180026;180026;33;11;3;13;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
180039;180039;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
180044;180044;1;1;1;2;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
180048;180048;10;5;2;8;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
180480;180480;48;8;6;21;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
180517;180517;32;8;4;9;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
180579;180579;56;8;7;18;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
180608;180608;32;8;4;14;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
180631;180631;16;8;2;5;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
180636;180636;16;8;2;2;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
180662;180662;32;8;4;9;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
181504;181504;267;89;3;8;0;1.0;89.0;0.0;1.0;89.0;0.0;1.0;89.0;0;1.0;89.0
181512;181512;122;61;2;5;0;1.0;61.0;0.0;1.0;61.0;0.0;1.0;61.0;0;1.0;61.0
181520;181520;56;28;2;10;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181549;181549;112;28;4;10;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181559;181559;140;28;5;16;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181584;181584;280;28;10;26;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181610;181610;84;28;3;11;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181621;181621;140;28;5;20;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181641;181641;112;28;4;20;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181665;181665;140;28;5;17;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181720;181720;84;28;3;11;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181731;181731;56;28;2;5;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
181736;181736;3920;784;5;21;0;1.0;784.0;0.0;1.0;784.0;0.0;1.0;784.0;0;1.0;784.0
181808;181808;2352;784;3;10;0;1.0;784.0;0.0;1.0;784.0;0.0;1.0;784.0;0;1.0;784.0
181818;181818;224;28;8;15;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
182159;182159;56;28;2;10;0;1.0;28.0;0.0;1.0;28.0;0.0;1.0;28.0;0;1.0;28.0
183280;183280;120;8;15;96;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
183376;183376;320;64;5;24;0;1.0;64.0;0.0;1.0;64.0;0.0;1.0;64.0;0;1.0;64.0
183400;183400;32;8;4;29;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
186208;186208;6;3;2;9;0;1.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0;1.0;3.0
186224;186224;16;8;2;9;0;1.0;8.0;0.0;1.0;8.0;0.0;1.0;8.0;0;1.0;8.0
186688;186688;55;11;5;20;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
186816;186816;15;5;3;7;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
186823;186823;15;5;3;11;0;1.0;5.0;0.0;1.0;5.0;0.0;1.0;5.0;0;1.0;5.0
188416;188416;10;1;10;27;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
188443;188443;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
188531;188531;13;1;13;51;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
188656;188656;11;1;11;48;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
188704;188704;216;36;6;22;0;1.0;36.0;0.0;1.0;36.0;0.0;1.0;36.0;0;1.0;36.0
188726;188726;4;1;4;18;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
188744;188744;156;26;6;22;0;1.0;26.0;0.0;1.0;26.0;0.0;1.0;26.0;0;1.0;26.0
188766;188766;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
189136;189136;9;1;9;25;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
189161;189161;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
189244;189244;12;1;12;47;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
189360;189360;11;1;11;56;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
189416;189416;180;36;5;18;0;1.0;36.0;0.0;1.0;36.0;0.0;1.0;36.0;0;1.0;36.0
189434;189434;4;1;4;22;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
189456;189456;130;26;5;21;0;1.0;26.0;0.0;1.0;26.0;0.0;1.0;26.0;0;1.0;26.0
189477;189477;1;1;1;5;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
190288;190288;12;1;12;33;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
190321;190321;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
191000;191000;24;1;24;120;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
191120;191120;66;11;6;22;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
191142;191142;8;1;8;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
191648;191648;12;1;12;33;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
191681;191681;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
192360;192360;24;1;24;120;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
192480;192480;66;11;6;22;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
192502;192502;8;1;8;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
193488;193488;11;1;11;31;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
193519;193519;2;1;2;9;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
194240;194240;25;1;25;128;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
194368;194368;55;11;5;18;0;1.0;11.0;0.0;1.0;11.0;0.0;1.0;11.0;0;1.0;11.0
194386;194386;8;1;8;15;0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0;1.0;1.0
